Ticker,Company_name,CUSIP,source,Market_Cap
LNTH,Lantheus Holdings Inc,516544103,sp400_row_400.csv,5271123456.0
LOPE,Grand Canyon Education Inc.,38526M106,sp400_row_400.csv,4585991168.0
LOW,LOWE S COS INC,548661107,sp500_row_504.csv,133276459008.0
LPX,Louisiana-Pacific Corporation,546347105,sp400_row_400.csv,5293838336.0
LQDT,LIQUIDITY SERVICES INC,53635B107,sp600_row_341.csv,882034752.0
LRCX,LAM RESEARCH CORP,512807306,sp500_row_504.csv,266529554432.0
LSCC,Lattice Semiconductor Corporation,518415104,sp400_row_400.csv,11732168704.0
LSTR,Landstar System Inc.,515098101,sp400_row_400.csv,5080955392.0
LTC,LTC PROPERTIES INC,502175102,sp600_row_341.csv,1896731520.0
LULU,LULULEMON ATHLETICA INC,550021109,sp500_row_504.csv,18710996992.0
LUMN,LUMEN TECHNOLOGIES INC,550241103,sp600_row_341.csv,6810274304.0
LUV,SOUTHWEST AIRLINES CO,844741108,sp500_row_504.csv,20039759872.0
LVS,LAS VEGAS SANDS CORP,517834107,sp500_row_504.csv,36294897664.0
LW,LAMB WESTON HOLDINGS INC,513272104,sp500_row_504.csv,5650742784.0
LXP,LXP INDUSTRIAL TRUST,529043408,sp600_row_341.csv,2763309568.0
LYB,LYONDELLBASELL INDU CL A,N53745100,sp500_row_504.csv,23292891136.0
LYV,LIVE NATION ENTERTAINMENT IN,538034109,sp500_row_504.csv,36152451072.0
LZ,LEGALZOOMCOM INC,52466B103,sp600_row_341.csv,1093757440.0
M,Macy's Inc.,55616P104,sp400_row_400.csv,4533306880.0
MA,MASTERCARD INC   A,57636Q104,sp500_row_504.csv,444425043968.0
MAA,MID AMERICA APARTMENT COMM,59522J103,sp500_row_504.csv,15161378816.0
MAC,MACERICH CO/THE,554382101,sp600_row_341.csv,5043365376.0
MANH,Manhattan Associates Inc.,562750109,sp400_row_400.csv,8483155968.0
MAR,MARRIOTT INTERNATIONAL  CL A,571903202,sp500_row_504.csv,83154804736.0
MARA,MARA HOLDINGS INC,565788106,sp600_row_341.csv,3543786496.0
MAS,MASCO CORP,574599106,sp500_row_504.csv,12525907968.0
MASI,Masimo Corporation,574795100,sp400_row_400.csv,9426260992.0
MAT,Mattel Inc.,577081102,sp400_row_400.csv,4991448064.0
MC,LVMH MOET HENNESSY LOUIS VUI,406141903,dow_row_179.csv,3829433856.0
MCD,MCDONALD S CORP,580135101,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",232963293184.0
MCHP,MICROCHIP TECHNOLOGY INC,595017104,sp500_row_504.csv,33517930496.0
MCK,MCKESSON CORP,58155Q103,sp500_row_504.csv,116133363712.0
MCO,MOODY S CORP,615369105,sp500_row_504.csv,76543442944.0
MCRI,MONARCH CASINO + RESORT INC,609027107,sp600_row_341.csv,1795945344.0
MCY,MERCURY GENERAL CORP,589400100,sp600_row_341.csv,4927372288.0
MD,PEDIATRIX MEDICAL GROUP INC,58502B106,sp600_row_341.csv,1679761536.0
MDLZ,MONDELEZ INTERNATIONAL INC A,609207105,"dow_row_179.csv, sp500_row_504.csv",70827778048.0
MDT,MEDTRONIC PLC,G5960L103,"dow_row_179.csv, sp500_row_504.csv",111877734400.0
MEDP,Medpace Holdings Inc.,58506Q109,sp400_row_400.csv,12783214592.0
MET,METLIFE INC,59156R108,sp500_row_504.csv,44784865280.0
META,META PLATFORMS INC CLASS A,30303M102,"dow_row_179.csv, sp500_row_504.csv",1552413491200.0
MGEE,MGE ENERGY INC,55277P104,sp600_row_341.csv,2733882624.0
MGM,MGM RESORTS INTERNATIONAL,552953101,sp500_row_504.csv,10032216064.0
MIDD,Middleby Corporation,596278101,sp400_row_400.csv,7251635712.0
MIR,MIRION TECHNOLOGIES INC,60471A101,sp600_row_341.csv,4686519296.0
MKC,MCCORMICK + CO NON VTG SHRS,579780206,sp500_row_504.csv,15647264768.0
MKSI,MKS Inc.,55306N104,sp400_row_400.csv,14354162688.0
MKTX,MARKETAXESS HOLDINGS INC,57060D108,sp600_row_341.csv,6695331840.0
MLI,Mueller Industries Inc.,624756102,sp400_row_400.csv,12170424320.0
MLM,MARTIN MARIETTA MATERIALS,573284106,sp500_row_504.csv,35207159808.0
MMM,3M CO,88579Y101,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",79510634496.0
MMS,MAXIMUS Inc.,577933104,sp400_row_400.csv,3949862656.0
MMSI,MERIT MEDICAL SYSTEMS INC,589889104,sp600_row_341.csv,4157263360.0
MNST,MONSTER BEVERAGE CORP,61174X109,sp500_row_504.csv,75434459136.0
MO,ALTRIA GROUP INC,02209S103,sp500_row_504.csv,113965015040.0
MOG-A,MOOG INC CLASS A,615394202,sp600_row_341.csv,9572272128.0
MOH,MOLINA HEALTHCARE INC,60855R100,sp500_row_504.csv,7683800064.0
MORN,Morningstar Inc.,617700109,sp400_row_400.csv,7535281152.0
MOS,MOSAIC CO/THE,61945C103,sp500_row_504.csv,9306078208.0
MP,MP Materials Corp Class A,553368101,sp400_row_400.csv,10164355072.0
MPC,MARATHON PETROLEUM CORP,56585A102,sp500_row_504.csv,67990261760.0
MPWR,MONOLITHIC POWER SYSTEMS INC,609839105,sp500_row_504.csv,51701112832.0
MRCY,MERCURY SYSTEMS INC,589378108,sp600_row_341.csv,4690743808.0
MRK,MERCK + CO. INC.,58933Y105,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",285833232384.0
MRNA,MODERNA INC,60770K107,sp500_row_504.csv,20758016000.0
MRP,MILLROSE PROPERTIES W/I,601137102,sp600_row_341.csv,4697899008.0
MRSH,MARSH + MCLENNAN COS,571748102,sp500_row_504.csv,84337950720.0
MS,MORGAN STANLEY,617446448,sp500_row_504.csv,245911912448.0
MSA,MSA Safety Inc.,553498106,sp400_row_400.csv,6938528768.0
MSCI,MSCI INC,55354G100,sp500_row_504.csv,41168953344.0
MSEX,MIDDLESEX WATER CO,596680108,sp600_row_341.csv,970549248.0
MSFT,MICROSOFT CORP,594918104,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",2939877064704.0
MSGS,MADISON SQUARE GARDEN SPORTS,55825T103,sp600_row_341.csv,7513964032.0
MSI,MOTOROLA SOLUTIONS INC,620076307,sp500_row_504.csv,78800494592.0
MSM,MSC Industrial Direct Co. Inc. Class A,553530106,sp400_row_400.csv,5090935808.0
MT,ARCELORMITTAL,ACI0V4RB9,dow_row_179.csv,38885744640.0
MTB,M + T BANK CORP,55261F104,sp500_row_504.csv,30163351552.0
MTCH,MATCH GROUP INC,57667L107,sp500_row_504.csv,7268601344.0
MTD,METTLER TOLEDO INTERNATIONAL,592688105,sp500_row_504.csv,23977680896.0
MTDR,Matador Resources Company,576485205,sp400_row_400.csv,7099583488.0
MTG,MGIC Investment Corporation,552848103,sp400_row_400.csv,5642009088.0
MTN,Vail Resorts Inc.,91879Q109,sp400_row_400.csv,4736475648.0
MTRN,MATERION CORP,576690101,sp600_row_341.csv,2819917568.0
MTSI,MACOM Technology Solutions Holdings Inc.,55405Y100,sp400_row_400.csv,16337606656.0
MTZ,MasTec Inc.,576323109,sp400_row_400.csv,22881269760.0
MU,MICRON TECHNOLOGY INC,595112103,sp500_row_504.csv,479613255680.0
MUR,Murphy Oil Corporation,626717102,sp400_row_400.csv,5257585664.0
MUSA,Murphy USA Inc.,626755102,sp400_row_400.csv,8465464320.0
MWA,MUELLER WATER PRODUCTS INC A,624758108,sp600_row_341.csv,4338128384.0
MXL,MAXLINEAR INC,57776J100,sp600_row_341.csv,1475727104.0
MYGN,MYRIAD GENETICS INC,62855J104,sp600_row_341.csv,435748064.0
MYRG,MYR GROUP INC/DELAWARE,55405W104,sp600_row_341.csv,4057979392.0
MZTI,Marzetti Company,513847103,sp400_row_400.csv,4162754560.0
NABL,N ABLE INC,62878D100,sp600_row_341.csv,907973888.0
NATL,NCR ATLEOS CORP,63001N106,sp600_row_341.csv,3256955136.0
NBIX,Neurocrine Biosciences Inc.,64125C109,sp400_row_400.csv,13025170432.0
NCLH,NORWEGIAN CRUISE LINE HOLDIN,G66721104,sp500_row_504.csv,8596146176.0
NDAQ,NASDAQ INC,631103108,sp500_row_504.csv,48837238784.0
NDSN,NORDSON CORP,655663102,sp500_row_504.csv,14926018560.0
NE,NOBLE CORP PLC,G65431127,sp600_row_341.csv,7370839040.0
NEE,NEXTERA ENERGY INC,65339F101,"dow_row_179.csv, sp500_row_504.csv",193309163520.0
NEM,NEWMONT CORP,651639106,sp500_row_504.csv,119580598272.0
NEO,NEOGENOMICS INC,64049M209,sp600_row_341.csv,1022920192.0
NEU,NewMarket Corporation,651587107,sp400_row_400.csv,5494262784.0
NFG,National Fuel Gas Company,636180101,sp400_row_400.csv,9151044608.0
NFLX,NETFLIX INC,64110L106,"dow_row_179.csv, sp500_row_504.csv",404294467584.0
NGVT,INGEVITY CORP,45688C107,sp600_row_341.csv,2323636224.0
NHC,NATIONAL HEALTHCARE CORP,635906100,sp600_row_341.csv,2508988928.0
NI,NISOURCE INC,65473P105,sp500_row_504.csv,22677688320.0
NJR,New Jersey Resources Corporation,646025106,sp400_row_400.csv,5552536064.0
NKE,NIKE INC  CL B,654106103,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",79911092224.0
NLY,Annaly Capital Management Inc.,035710839,sp400_row_400.csv,15703939072.0
NMIH,NMI HOLDINGS INC,629209305,sp600_row_341.csv,2867942400.0
NNN,NNN REIT Inc.,637417106,sp400_row_400.csv,8549173760.0
NOC,NORTHROP GRUMMAN CORP,666807102,sp500_row_504.csv,104715141120.0
NOV,NOV Inc.,62955J103,sp400_row_400.csv,6722395648.0
NOVT,Novanta Inc,67000B104,sp400_row_400.csv,4166436864.0
NOW,SERVICENOW INC,81762P102,"dow_row_179.csv, sp500_row_504.csv",119885348864.0
NPK,NATIONAL PRESTO INDS INC,637215104,sp600_row_341.csv,941052416.0
NPO,ENPRO INC,29355X107,sp600_row_341.csv,5114606080.0
NRG,NRG ENERGY INC,629377508,sp500_row_504.csv,32465946624.0
NSA,National Storage Affiliates Trust,637870106,sp400_row_400.csv,4555426816.0
NSC,NORFOLK SOUTHERN CORP,655844108,sp500_row_504.csv,64984408064.0
NSSC,NAPCO SECURITY TECHNOLOGIES,630402105,sp600_row_341.csv,1518230272.0
NTAP,NETAPP INC,64110D104,sp500_row_504.csv,19540635648.0
NTCT,NETSCOUT SYSTEMS INC,64115T104,sp600_row_341.csv,2165166080.0
NTNX,Nutanix Inc. Class A,67059N108,sp400_row_400.csv,10624013312.0
NTR,NUTRIEN LTD,67077M959,dow_row_179.csv,40072527872.0
NTRS,NORTHERN TRUST CORP,665859104,sp500_row_504.csv,25443543040.0
NUE,NUCOR CORP,670346105,sp500_row_504.csv,37413810176.0
NVDA,NVIDIA CORP,67066G104,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",4380976218112.0
NVR,NVR INC,62944T105,sp500_row_504.csv,18361358336.0
NVRI,ENVIRI CORP,415864107,sp600_row_341.csv,1453059072.0
NVST,Envista Holdings Corp.,29415F104,sp400_row_400.csv,4046529792.0
NVT,nVent Electric plc,G6700G107,sp400_row_400.csv,17778921472.0
NWE,NorthWestern Energy Group Inc.,668074305,sp400_row_400.csv,4203972352.0
NWN,NORTHWEST NATURAL HOLDING CO,66765N105,sp600_row_341.csv,2184595968.0
NWS,NEWS CORP   CLASS B,65249B208,sp500_row_504.csv,14787336192.0
NWSA,NEWS CORP   CLASS A,65249B109,sp500_row_504.csv,13582952448.0
NXPI,NXP SEMICONDUCTORS NV,N6596X109,sp500_row_504.csv,48228958208.0
NXRT,NEXPOINT RESIDENTIAL,65341D102,sp600_row_341.csv,1324200576.0
NXST,Nexstar Media Group Inc.,65336K103,sp400_row_400.csv,7084923392.0
NXT,Nextpower Inc. Class A,65290E101,sp400_row_400.csv,17992022016.0
NYT,New York Times Company Class A,650111107,sp400_row_400.csv,12875899904.0
O,REALTY INCOME CORP,756109104,sp500_row_504.csv,60301340672.0
OC,Owens Corning,690742101,sp400_row_400.csv,8750133248.0
ODFL,OLD DOMINION FREIGHT LINE,679580100,sp500_row_504.csv,37794541568.0
OFG,OFG BANCORP,67103X102,sp600_row_341.csv,1699574144.0
OGE,OGE Energy Corp.,670837103,sp400_row_400.csv,9972623360.0
OGS,ONE Gas Inc.,68235P108,sp400_row_400.csv,5484973568.0
OHI,Omega Healthcare Investors Inc.,681936100,sp400_row_400.csv,14596628480.0
OII,OCEANEERING INTL INC,675232102,sp600_row_341.csv,3320519168.0
OKE,ONEOK INC,682680103,sp500_row_504.csv,53758328832.0
OKTA,Okta Inc. Class A,679295105,sp400_row_400.csv,14029545472.0
OLED,Universal Display Corporation,91347P105,sp400_row_400.csv,4472299008.0
OLLI,Ollie's Bargain Outlet Holdings Inc,681116109,sp400_row_400.csv,6700580864.0
OLN,Olin Corporation,680665205,sp400_row_400.csv,2810237952.0
OMC,OMNICOM GROUP,681919106,sp500_row_504.csv,24476168192.0
ON,ON SEMICONDUCTOR,682189105,sp500_row_504.csv,23559254016.0
ONB,Old National Bancorp,680033107,sp400_row_400.csv,8405527040.0
ONTO,Onto Innovation Inc.,683344105,sp400_row_400.csv,9420088320.0
OPCH,Option Care Health Inc,68404L201,sp400_row_400.csv,4649281024.0
OPLN,OPENLANE INC,48238T109,sp600_row_341.csv,2942307328.0
ORA,Ormat Technologies Inc.,686688102,sp400_row_400.csv,6716116480.0
ORCL,ORACLE CORP,68389X105,"dow_row_179.csv, sp500_row_504.csv",445800251392.0
ORI,Old Republic International Corporation,680223104,sp400_row_400.csv,9853785088.0
ORLY,O REILLY AUTOMOTIVE INC,67103H107,sp500_row_504.csv,77269286912.0
OSIS,OSI SYSTEMS INC,671044105,sp600_row_341.csv,4599645696.0
OSK,Oshkosh Corp,688239201,sp400_row_400.csv,9308506112.0
OSW,ONESPAWORLD HOLDINGS LTD,P73684113,sp600_row_341.csv,2078809088.0
OTIS,OTIS WORLDWIDE CORP,68902V107,sp500_row_504.csv,32420462592.0
OTTR,OTTER TAIL CORP,689648103,sp600_row_341.csv,3678904576.0
OUT,OUTFRONT MEDIA INC,69007J304,sp600_row_341.csv,4702300160.0
OVV,Ovintiv Inc,69047Q102,sp400_row_400.csv,15676951552.0
OXY,OCCIDENTAL PETROLEUM CORP,674599105,sp500_row_504.csv,57085112320.0
OZK,Bank OZK,06417N103,sp400_row_400.csv,4855498752.0
PAG,Penske Automotive Group Inc.,70959W103,sp400_row_400.csv,9610737664.0
PAHC,PHIBRO ANIMAL HEALTH CORP A,71742Q106,sp600_row_341.csv,2005252480.0
PANW,PALO ALTO NETWORKS INC,697435105,sp500_row_504.csv,136284241920.0
PARR,PAR PACIFIC HOLDINGS INC,69888T207,sp600_row_341.csv,2706663936.0
PATH,UiPath Inc. Class A,90364P105,sp400_row_400.csv,6192401408.0
PATK,PATRICK INDUSTRIES INC,703343103,sp600_row_341.csv,3803790336.0
PAYC,PAYCOM SOFTWARE INC,70432V102,sp500_row_504.csv,6902248448.0
PAYO,PAYONEER GLOBAL INC,70451X104,sp600_row_341.csv,1618238976.0
PAYX,PAYCHEX INC,704326107,sp500_row_504.csv,33243975680.0
PB,Prosperity Bancshares Inc.(R),743606105,sp400_row_400.csv,6529659904.0
PBF,PBF Energy Inc. Class A,69318G106,sp400_row_400.csv,5086316544.0
PBI,PITNEY BOWES INC,724479100,sp600_row_341.csv,1631710208.0
PBR-A,PETROLEO BRASIL SP PREF  ADR,71654V101,dow_row_179.csv,109623246848.0
PCAR,PACCAR INC,693718108,sp500_row_504.csv,60656660480.0
PCG,P G + E CORP,69331C108,sp500_row_504.csv,39871135744.0
PCRX,PACIRA BIOSCIENCES INC,695127100,sp600_row_341.csv,1000674880.0
PCTY,Paylocity Holding Corp.,70438V106,sp400_row_400.csv,5948804096.0
PDFS,PDF SOLUTIONS INC,693282105,sp600_row_341.csv,1267327872.0
PECO,PHILLIPS EDISON + COMPANY IN,71844V201,sp600_row_341.csv,5287040512.0
PEG,PUBLIC SERVICE ENTERPRISE GP,744573106,sp500_row_504.csv,41794166784.0
PEGA,Pegasystems Inc.,705573103,sp400_row_400.csv,7204732416.0
PEN,Penumbra Inc.,70975L107,sp400_row_400.csv,13192728576.0
PENG,PENGUIN SOLUTIONS INC,706915105,sp600_row_341.csv,945031680.0
PEP,PEPSICO INC,713448108,"dow_row_179.csv, sp500_row_504.csv",218610352128.0
PFBC,PREFERRED BANK/LOS ANGELES,740367404,sp600_row_341.csv,1084019968.0
PFE,PFIZER INC,717081103,"dow_row_179.csv, sp500_row_504.csv",151140990976.0
PFG,PRINCIPAL FINANCIAL GROUP,74251V102,sp500_row_504.csv,18856323072.0
PFGC,Performance Food Group Co,71377A103,sp400_row_400.csv,13852987392.0
PG,PROCTER + GAMBLE CO/THE,742718109,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",352028884992.0
PGNY,PROGYNY INC,74340E103,sp600_row_341.csv,1433289088.0
PGR,PROGRESSIVE CORP,743315103,sp500_row_504.csv,120210407424.0
PH,PARKER HANNIFIN CORP,701094104,sp500_row_504.csv,112315039744.0
PHM,PULTEGROUP INC,745867101,sp500_row_504.csv,22923560960.0
PI,IMPINJ INC,453204109,sp600_row_341.csv,2773303808.0
PII,Polaris Inc.,731068102,sp400_row_400.csv,2858910464.0
PINS,Pinterest Inc. Class A,72352L106,sp400_row_400.csv,12092220416.0
PIPR,PIPER SANDLER COS,724078100,sp600_row_341.csv,5031273472.0
PJT,PJT PARTNERS INC   A,69343T107,sp600_row_341.csv,5134330368.0
PK,Park Hotels & Resorts Inc.,700517105,sp400_row_400.csv,2052249984.0
PKG,PACKAGING CORP OF AMERICA,695156109,sp500_row_504.csv,19300079616.0
PLD,PROLOGIS INC,74340W103,"dow_row_179.csv, sp500_row_504.csv",122469392384.0
PLMR,PALOMAR HOLDINGS INC,69753M105,sp600_row_341.csv,3207840512.0
PLNT,Planet Fitness Inc. Class A,72703H101,sp400_row_400.csv,6132494336.0
PLTR,PALANTIR TECHNOLOGIES INC A,69608A108,"dow_row_179.csv, sp500_row_504.csv",361023438848.0
PLUS,EPLUS INC,294268107,sp600_row_341.csv,2000894080.0
PLXS,PLEXUS CORP,729132100,sp600_row_341.csv,5109250560.0
PM,PHILIP MORRIS INTERNATIONAL,718172109,"dow_row_179.csv, sp500_row_504.csv",271889661952.0
PMT,PENNYMAC MORTGAGE INVESTMENT,70931T103,sp600_row_341.csv,1012873344.0
PNC,PNC FINANCIAL SERVICES GROUP,693475105,sp500_row_504.csv,81319657472.0
PNFP,Pinnacle Financial Partners Inc.,72348N109,sp400_row_400.csv,12456218624.0
PNR,PENTAIR PLC,G7S00T104,sp500_row_504.csv,14447942656.0
PNW,PINNACLE WEST CAPITAL,723484101,sp500_row_504.csv,12442374144.0
PODD,INSULET CORP,45784P101,sp500_row_504.csv,15475822592.0
POOL,POOL CORP,73278L105,sp500_row_504.csv,7697233408.0
POR,Portland General Electric Company,736508847,sp400_row_400.csv,6194146816.0
POST,Post Holdings Inc.,737446104,sp400_row_400.csv,5134640128.0
POWL,POWELL INDUSTRIES INC,739128106,sp600_row_341.csv,6104047104.0
PPC,Pilgrim's Pride Corporation,72147K108,sp400_row_400.csv,8605156352.0
PPG,PPG INDUSTRIES INC,693506107,sp500_row_504.csv,22802845696.0
PPL,PPL CORP,69351T106,sp500_row_504.csv,28932825088.0
PR,Permian Resources Corporation Class A,71424F105,sp400_row_400.csv,16398638080.0
PRA,PROASSURANCE CORP,74267C106,sp600_row_341.csv,1266317952.0
PRDO,PERDOCEO EDUCATION CORP,71363P106,sp600_row_341.csv,2301458176.0
PRGS,PROGRESS SOFTWARE CORP,743312100,sp600_row_341.csv,1471729664.0
PRI,Primerica Inc.,74164M108,sp400_row_400.csv,7886799360.0
PRIM,PRIMORIS SERVICES CORP,74164F103,sp600_row_341.csv,7216543232.0
PRK,PARK NATIONAL CORP,700658107,sp600_row_341.csv,2820626944.0
PRKS,UNITED PARKS + RESORTS INC,81282V100,sp600_row_341.csv,1683431936.0
PRLB,PROTO LABS INC,743713109,sp600_row_341.csv,1292179968.0
PRU,PRUDENTIAL FINANCIAL INC,744320102,sp500_row_504.csv,32015998976.0
PRVA,PRIVIA HEALTH GROUP INC,74276R102,sp600_row_341.csv,2681562112.0
PSA,PUBLIC STORAGE,74460D109,sp500_row_504.csv,52251779072.0
PSKY,PARAMOUNT SKYDANCE CL B,69932A204,sp500_row_504.csv,10806123520.0
PSMT,PRICESMART INC,741511109,sp600_row_341.csv,4584549888.0
PSN,Parsons Corporation,70202L102,sp400_row_400.csv,5880281600.0
PSTG,Everpure Inc. Class A,74624M102,sp400_row_400.csv,20305555456.0
PSX,PHILLIPS 66,718546104,sp500_row_504.csv,69224529920.0
PTC,PTC INC,69370C100,sp500_row_504.csv,18550304768.0
PTCT,PTC THERAPEUTICS INC,69366J200,sp600_row_341.csv,5338142208.0
PTGX,PROTAGONIST THERAPEUTICS INC,74366E102,sp600_row_341.csv,5893372928.0
PVH,PVH Corp.,693656100,sp400_row_400.csv,2929051136.0
PWR,QUANTA SERVICES INC,74762E102,sp500_row_504.csv,83640254464.0
PYPL,PAYPAL HOLDINGS INC,70450Y103,"dow_row_179.csv, sp500_row_504.csv",42010775552.0
PZZA,PAPA JOHN S INTL INC,698813102,sp600_row_341.csv,1207107584.0
Q,QNITY ELECTRONICS INC,74743L100,"dow_row_179.csv, sp500_row_504.csv",22863304704.0
QCOM,QUALCOMM INC,747525103,"dow_row_179.csv, sp500_row_504.csv",138653630464.0
QLYS,Qualys Inc.,74758T303,sp400_row_400.csv,3575431936.0
QNST,QUINSTREET INC,74874Q100,sp600_row_341.csv,709004608.0
QRVO,QORVO INC,74736K101,sp600_row_341.csv,7242167808.0
QTWO,Q2 HOLDINGS INC,74736L109,sp600_row_341.csv,3014131200.0
R,Ryder System Inc.,783549108,sp400_row_400.csv,7409160192.0
RAL,RALLIANT CORP,750940108,sp600_row_341.csv,4775070720.0
RAMP,LIVERAMP HOLDINGS INC,53815P108,sp600_row_341.csv,1778985216.0
RBA,RB Global Inc.,74935Q107,sp400_row_400.csv,18406535168.0
RBC,RBC Bearings Incorporated,75524B104,sp400_row_400.csv,16959461376.0
RCL,ROYAL CARIBBEAN CRUISES LTD,V7780T103,sp500_row_504.csv,74325188608.0
RCUS,ARCUS BIOSCIENCES INC,03969F109,sp600_row_341.csv,2753927936.0
RDN,RADIAN GROUP INC,750236101,sp600_row_341.csv,4495627264.0
RDNT,RADNET INC,750491102,sp600_row_341.csv,4818936832.0
REG,REGENCY CENTERS CORP,758849103,sp500_row_504.csv,14300913664.0
REGN,REGENERON PHARMACEUTICALS,75886F107,sp500_row_504.csv,78842667008.0
REX,REX AMERICAN RESOURCES CORP,761624105,sp600_row_341.csv,1333212032.0
REXR,Rexford Industrial Realty Inc.,76169C100,sp400_row_400.csv,8220044288.0
REYN,REYNOLDS CONSUMER PRODUCTS I,76171L106,sp600_row_341.csv,4516076032.0
REZI,RESIDEO TECHNOLOGIES INC,76118Y104,sp600_row_341.csv,5075852800.0
RF,REGIONS FINANCIAL CORP,7591EP100,sp500_row_504.csv,21921912832.0
RGA,Reinsurance Group of America Incorporated,759351604,sp400_row_400.csv,13241994240.0
RGEN,Repligen Corporation,759916109,sp400_row_400.csv,6433012736.0
RGLD,Royal Gold Inc.,780287108,sp400_row_400.csv,21975142400.0
RH,RH,74967X103,sp400_row_400.csv,2410493184.0
RHP,RYMAN HOSPITALITY PROPERTIES,78377T107,sp600_row_341.csv,5662352384.0
RIO,RIO TINTO PLC,071887004,dow_row_179.csv,142788886528.0
RJF,RAYMOND JAMES FINANCIAL INC,754730109,sp500_row_504.csv,28824682496.0
RL,RALPH LAUREN CORP,751212101,sp500_row_504.csv,20055687168.0
RLI,RLI Corp.,749607107,sp400_row_400.csv,5683424768.0
RMBS,Rambus Inc.,750917106,sp400_row_400.csv,10133407744.0
RMD,RESMED INC,761152107,sp500_row_504.csv,33694857216.0
RNG,RINGCENTRAL INC CLASS A,76680R206,sp600_row_341.csv,3234925056.0
RNR,RenaissanceRe Holdings Ltd.,G7496G103,sp400_row_400.csv,12793425920.0
ROG,ROCHE HOLDING AG GENUSSCHEIN,711038901,dow_row_179.csv,1826979840.0
ROIV,Roivant Sciences Ltd.,G76279101,sp400_row_400.csv,20082573312.0
ROK,ROCKWELL AUTOMATION INC,773903109,sp500_row_504.csv,40580509696.0
ROL,ROLLINS INC,775711104,sp500_row_504.csv,26522615808.0
ROP,ROPER TECHNOLOGIES INC,776696106,sp500_row_504.csv,37780738048.0
ROST,ROSS STORES INC,778296103,sp500_row_504.csv,67087675392.0
RPM,RPM International Inc.,749685103,sp400_row_400.csv,12791099392.0
RRC,Range Resources Corporation,75281A109,sp400_row_400.csv,10309076992.0
RRR,RED ROCK RESORTS INC CLASS A,75700L108,sp600_row_341.csv,5947507712.0
RRX,Regal Rexnord Corporation,758750103,sp400_row_400.csv,12383552512.0
RS,Reliance Inc.,759509102,sp400_row_400.csv,15552234496.0
RSG,REPUBLIC SERVICES INC,760759100,sp500_row_504.csv,69428920320.0
RTX,RTX CORP,75513E101,"dow_row_179.csv, sp500_row_504.csv",275278659584.0
RUN,SUNRUN INC,86771W105,sp600_row_341.csv,2846737920.0
RVTY,REVVITY INC,714046109,sp500_row_504.csv,9701552128.0
RY,ROYAL BANK OF CANADA,780087953,dow_row_179.csv,225719631872.0
RYAN,Ryan Specialty Holdings Inc. Class A,78351F107,sp400_row_400.csv,9579149312.0
RYN,Rayonier Inc.,754907103,sp400_row_400.csv,6134892032.0
SAFT,SAFETY INSURANCE GROUP INC,78648T100,sp600_row_341.csv,1090840576.0
SAIA,Saia Inc.,78709Y105,sp400_row_400.csv,8560916480.0
SAIC,Science Applications International Corp.,808625107,sp400_row_400.csv,4229882112.0
SAM,Boston Beer Company Inc. Class A,100557107,sp400_row_400.csv,2467412224.0
SAN,BANCO SANTANDER SA,570594903,dow_row_179.csv,156776710144.0
SANM,SANMINA CORP,801056102,sp600_row_341.csv,6836531712.0
SAP,SAP SE,484628904,dow_row_179.csv,223351963648.0
SARO,StandardAero Inc.,85423L103,sp400_row_400.csv,8668984320.0
SATS,EchoStar Corporation Class A,278768106,sp400_row_400.csv,31296811008.0
SBAC,SBA COMMUNICATIONS CORP,78410G104,sp500_row_504.csv,19867176960.0
SBCF,SEACOAST BANKING CORP/FL,811707801,sp600_row_341.csv,2920149760.0
SBRA,Sabra Health Care REIT Inc.,78573L106,sp400_row_400.csv,5199244800.0
SBUX,STARBUCKS CORP,855244109,"dow_row_179.csv, sp500_row_504.csv",112961593344.0
SCHW,SCHWAB (CHARLES) CORP,808513105,sp500_row_504.csv,165361729536.0
SCI,Service Corporation International,817565104,sp400_row_400.csv,11145820160.0
SDGR,SCHRODINGER INC,80810D103,sp600_row_341.csv,923552064.0
SEDG,SOLAREDGE TECHNOLOGIES INC,83417M104,sp600_row_341.csv,2260113920.0
SEE,SEALED AIR CORP,81211K100,sp600_row_341.csv,6166113280.0
SEIC,SEI Investments Company,784117103,sp400_row_400.csv,9781684224.0
SEZL,SEZZLE INC,78435P105,sp600_row_341.csv,2264692224.0
SF,Stifel Financial Corp,860630102,sp400_row_400.csv,10870756352.0
SFBS,SERVISFIRST BANCSHARES INC,81768T108,sp600_row_341.csv,3995861248.0
SFM,Sprouts Farmers Market Inc.,85208M102,sp400_row_400.csv,7990135808.0
SGI,Somnigroup International Inc.,88023U101,sp400_row_400.csv,16183608320.0
SHAK,SHAKE SHACK INC   CLASS A,819047101,sp600_row_341.csv,3710833152.0
SHC,Sotera Health Company,83601L102,sp400_row_400.csv,3815119616.0
SHEL,SHELL PLC,BP6MXD906,dow_row_179.csv,251568947200.0
